label,text,description
NUM:dist,How long was Mao 's 1930s Long March ?,Inquiries about distances between locations or the length of objects.
NUM:dist,How far can a human eye see ?,Inquiries about distances between locations or the length of objects.
NUM:dist,What is the wingspan of a condor ?,Inquiries about distances between locations or the length of objects.
NUM:dist,How far is Yaroslavl from Moscow ?,Inquiries about distances between locations or the length of objects.
NUM:money,"How much would a black-and-white 1-cent stamp be worth , Thomas Jefferson on it ?",Questions about monetary amounts or values.
NUM:money,How much did Mercury spend on advertising in 1993 ?,Questions about monetary amounts or values.
NUM:money,What can you be fined for having a dog on a beach ?,Questions about monetary amounts or values.
NUM:money,"How much would a black-and-white 1-cent stamp be worth , Thomas Jefferson on it , ?",Questions about monetary amounts or values.
NUM:money,What does an average daycare provider get paid in New England ?,Questions about monetary amounts or values.
NUM:money,How much does the President get paid ?,Questions about monetary amounts or values.
NUM:money,What can you be fined for having a dog on a beach ?,Questions about monetary amounts or values.
NUM:money,What is the average salary of a paleontologist ?,Questions about monetary amounts or values.
NUM:money,What is the current ticket fare from from Cairo to Barbados ?,Questions about monetary amounts or values.
NUM:money,"What is the per-capita income of Colombia , South America , ?",Questions about monetary amounts or values.
NUM:money,How much money does the Sultan of Brunei have ?,Questions about monetary amounts or values.
NUM:money,What is the regular price ?,Questions about monetary amounts or values.
NUM:money,What is the conversion rate between dollars and pounds ?,Questions about monetary amounts or values.
NUM:money,"What is the per-capita income of Colombia , South America , ?",Questions about monetary amounts or values.
NUM:money,How much does a new railroad coal car cost ?,Questions about monetary amounts or values.
NUM:money,What was the first minimum wage ?,Questions about monetary amounts or values.
NUM:money,What is the cost of the drugs used in tuberculosis treatments ?,Questions about monetary amounts or values.
NUM:money,How much money does each player get at the beginning of the game in Monopoly ?,Questions about monetary amounts or values.
NUM:money,How much did the minimum wage amount to in 1991 ?,Questions about monetary amounts or values.
NUM:money,How much does a new railroad coal car cost ?,Questions about monetary amounts or values.
NUM:money,What is the current ticket fare from from Cairo to Barbados ?,Questions about monetary amounts or values.
NUM:money,How much is Clara Peller being paid by Wendy 's to say `` Where 's the beef '' ?,Questions about monetary amounts or values.
NUM:money,What does each of the utilities cost in Monopoly ?,Questions about monetary amounts or values.
NUM:money,What was Joe Namath 's first contract worth ?,Questions about monetary amounts or values.
NUM:money,How much money does a back injury lawsuit get ?,Questions about monetary amounts or values.
NUM:money,"What is the per-capita income of Colombia , South America ?",Questions about monetary amounts or values.
NUM:money,What is the average cost for four years of medical school ?,Questions about monetary amounts or values.
NUM:money,How much does a new railroad coal car cost ?,Questions about monetary amounts or values.
NUM:money,"How much would it cost to purchase a 2-foot-square party tent , with sides , ?",Questions about monetary amounts or values.
NUM:money,What will the increase be in the California gas tax by 2000 ?,Questions about monetary amounts or values.
NUM:money,How much money are Dumbo 's ears insured for ?,Questions about monetary amounts or values.
NUM:money,What was the price of Varian Associates ' vacuum products division ?,Questions about monetary amounts or values.
NUM:money,What is the starting salary for beginning lawyers ?,Questions about monetary amounts or values.
NUM:money,By how much will the California state gas tax rise by the year 2000 ?,Questions about monetary amounts or values.
NUM:money,What debts did Qintex group leave ?,Questions about monetary amounts or values.
NUM:money,What is the current ticket fare from from Cairo to Barbados ?,Questions about monetary amounts or values.
NUM:money,"Dialing , 900 , 740-TREE to have a tree planted will cost how much ?",Questions about monetary amounts or values.
NUM:money,How much money was the minimum wage in 1991 ?,Questions about monetary amounts or values.
NUM:money,How much did Alaska cost when bought from Russia ?,Questions about monetary amounts or values.
NUM:money,What is the cost of the drugs used in tuberculosis treatments ?,Questions about monetary amounts or values.
NUM:money,What is the price for AAA 's liability auto insurance ?,Questions about monetary amounts or values.
NUM:money,What is the exchange rate for Australian to American money ?,Questions about monetary amounts or values.
NUM:money,"What is the per-capita income of Colombia , South America , ?",Questions about monetary amounts or values.
NUM:money,What is the federal minimum wage ?,Questions about monetary amounts or values.
NUM:money,What is the fare cost for the round trip between New York and London on Concorde ?,Questions about monetary amounts or values.
